"","geo_id","Year","ID Race","Race","Income","Household Income by Race Moe","Geography","ID Geography","case_count","hosp_count","death_count","total_hosp_incidental","time_period","Cases_Per_Thousand_Dollar_Income","Income_Level"
"377","53033032318",2019,0,"Total",199896,17008,"Census Tract 323.18, King County, WA","14000US53033032318",1177,13,1,9,"Overall",5.88806179213191,"High"
"378","53033032319",2019,0,"Total",78119,12933,"Census Tract 323.19, King County, WA","14000US53033032319",1112,50,8,34,"Overall",14.2346932244396,"High"
"379","53033032320",2019,0,"Total",171033,33401,"Census Tract 323.20, King County, WA","14000US53033032320",816,36,7,9,"Overall",4.77100910350634,"High"
"380","53033032321",2019,0,"Total",211563,14210,"Census Tract 323.21, King County, WA","14000US53033032321",1146,21,4,8,"Overall",5.41682619361609,"High"
"381","53033032322",2019,0,"Total",190625,11986,"Census Tract 323.22, King County, WA","14000US53033032322",507,9,0,6,"Overall",2.65967213114754,"High"
"382","53033032323",2019,0,"Total",159290,14694,"Census Tract 323.23, King County, WA","14000US53033032323",1223,42,20,17,"Overall",7.67782032770419,"High"
"383","53033032324",2019,0,"Total",127083,19820,"Census Tract 323.24, King County, WA","14000US53033032324",952,31,3,19,"Overall",7.49116718994673,"High"
"384","53033032325",2019,0,"Total",113836,15446,"Census Tract 323.25, King County, WA","14000US53033032325",1180,24,4,23,"Overall",10.3657893812151,"High"
"385","53033032326",2019,0,"Total",206250,23083,"Census Tract 323.26, King County, WA","14000US53033032326",655,29,2,13,"Overall",3.17575757575758,"High"
"386","53033032327",2019,0,"Total",109500,13892,"Census Tract 323.27, King County, WA","14000US53033032327",1084,46,9,28,"Overall",9.89954337899543,"High"
"387","53033032328",2019,0,"Total",197773,29278,"Census Tract 323.28, King County, WA","14000US53033032328",503,10,2,6,"Overall",2.54331986671588,"High"
"388","53033032329",2019,0,"Total",151125,11756,"Census Tract 323.29, King County, WA","14000US53033032329",1650,38,7,13,"Overall",10.9181141439206,"High"
"389","53033032401",2019,0,"Total",126053,30060,"Census Tract 324.01, King County, WA","14000US53033032401",905,30,2,8,"Overall",7.17951972582961,"High"
"390","53033032402",2019,0,"Total",143388,16652,"Census Tract 324.02, King County, WA","14000US53033032402",1068,22,2,22,"Overall",7.44832203531676,"High"
"391","53033032500",2019,0,"Total",124219,14629,"Census Tract 325, King County, WA","14000US53033032500",761,25,4,12,"Overall",6.12627697856206,"High"
"392","53033032601",2019,0,"Total",106891,19476,"Census Tract 326.01, King County, WA","14000US53033032601",412,14,1,5,"Overall",3.8543937281904,"High"
"393","53033032602",2019,0,"Total",150632,14980,"Census Tract 326.02, King County, WA","14000US53033032602",2508,37,4,19,"Overall",16.6498486377397,"High"
"394","53033032702",2019,0,"Total",110972,18909,"Census Tract 327.02, King County, WA","14000US53033032702",1223,31,6,17,"Overall",11.020798039145,"High"
"395","53033032703",2019,0,"Total",104964,24412,"Census Tract 327.03, King County, WA","14000US53033032703",287,10,3,1,"Overall",2.7342707976068,"High"
"396","53033032704",2019,0,"Total",110550,8844,"Census Tract 327.04, King County, WA","14000US53033032704",1317,43,21,16,"Overall",11.9131614654003,"High"
"397","53033032800",2019,0,"Total",99038,13186,"Census Tract 328, King County, WA","14000US53033032800",397,18,9,4,"Overall",4.00856236999939,"High"
"398","53033000300",2020,0,"Total",101897,4500,"Census Tract 3, King County, WA","14000US53033000300",791,17,6,12,"Overall",7.76274080689323,"High"
"399","53033000402",2020,0,"Total",75472,10832,"Census Tract 4.02, King County, WA","14000US53033000402",1349,80,16,33,"Overall",17.874178503286,"High"
"400","53033000500",2020,0,"Total",158068,28896,"Census Tract 5, King County, WA","14000US53033000500",780,17,5,11,"Overall",4.93458511526685,"High"
"401","53033000700",2020,0,"Total",76888,18688,"Census Tract 7, King County, WA","14000US53033000700",1229,37,6,16,"Overall",15.9842888357091,"High"
"402","53033000800",2020,0,"Total",109300,21102,"Census Tract 8, King County, WA","14000US53033000800",593,16,13,7,"Overall",5.42543458371455,"High"
"403","53033000900",2020,0,"Total",128250,24312,"Census Tract 9, King County, WA","14000US53033000900",454,12,2,3,"Overall",3.53996101364522,"High"
"404","53033001000",2020,0,"Total",106964,16086,"Census Tract 10, King County, WA","14000US53033001000",441,24,5,6,"Overall",4.12288246512845,"High"
"405","53033001100",2020,0,"Total",119583,11157,"Census Tract 11, King County, WA","14000US53033001100",589,23,3,11,"Overall",4.925449269545,"High"
"406","53033001300",2020,0,"Total",77791,9116,"Census Tract 13, King County, WA","14000US53033001300",1306,58,18,24,"Overall",16.7885745137612,"High"
"407","53033001400",2020,0,"Total",104095,27878,"Census Tract 14, King County, WA","14000US53033001400",1216,29,4,15,"Overall",11.6816369662328,"High"
"408","53033001500",2020,0,"Total",142063,22202,"Census Tract 15, King County, WA","14000US53033001500",839,12,3,9,"Overall",5.90583051181518,"High"
"409","53033001600",2020,0,"Total",172232,28220,"Census Tract 16, King County, WA","14000US53033001600",987,29,6,15,"Overall",5.73064238933532,"High"
"410","53033001701",2020,0,"Total",83456,24702,"Census Tract 17.01, King County, WA","14000US53033001701",936,19,3,14,"Overall",11.215490797546,"High"
"411","53033001702",2020,0,"Total",92361,13370,"Census Tract 17.02, King County, WA","14000US53033001702",1249,45,12,26,"Overall",13.5230237870963,"High"
"412","53033001800",2020,0,"Total",95885,9480,"Census Tract 18, King County, WA","14000US53033001800",1353,12,2,9,"Overall",14.1106533868697,"High"
"413","53033001900",2020,0,"Total",108542,21572,"Census Tract 19, King County, WA","14000US53033001900",1110,30,6,20,"Overall",10.2264561183689,"High"
"414","53033002000",2020,0,"Total",124205,22860,"Census Tract 20, King County, WA","14000US53033002000",919,21,3,15,"Overall",7.39905800893684,"High"
"415","53033002100",2020,0,"Total",122984,25314,"Census Tract 21, King County, WA","14000US53033002100",950,16,8,10,"Overall",7.72458205945489,"High"
"416","53033002200",2020,0,"Total",140769,24487,"Census Tract 22, King County, WA","14000US53033002200",1183,16,9,15,"Overall",8.40383891339713,"High"
"417","53033002400",2020,0,"Total",145391,23105,"Census Tract 24, King County, WA","14000US53033002400",585,8,2,8,"Overall",4.02363282459024,"High"
"418","53033002500",2020,0,"Total",132898,20807,"Census Tract 25, King County, WA","14000US53033002500",703,9,1,14,"Overall",5.28977110265015,"High"
"419","53033002600",2020,0,"Total",135000,18914,"Census Tract 26, King County, WA","14000US53033002600",1209,18,1,23,"Overall",8.95555555555556,"High"
"420","53033002700",2020,0,"Total",149239,24943,"Census Tract 27, King County, WA","14000US53033002700",1392,16,0,7,"Overall",9.32732060654387,"High"
"421","53033002800",2020,0,"Total",122813,21581,"Census Tract 28, King County, WA","14000US53033002800",1122,19,0,15,"Overall",9.13584066833316,"High"
"422","53033002900",2020,0,"Total",107578,35424,"Census Tract 29, King County, WA","14000US53033002900",1015,10,2,15,"Overall",9.43501459406198,"High"
"423","53033003000",2020,0,"Total",109941,15523,"Census Tract 30, King County, WA","14000US53033003000",1236,17,2,10,"Overall",11.2423936475018,"High"
"424","53033003100",2020,0,"Total",148884,20194,"Census Tract 31, King County, WA","14000US53033003100",1332,24,4,13,"Overall",8.94656242443782,"High"
"425","53033003400",2020,0,"Total",122440,25144,"Census Tract 34, King County, WA","14000US53033003400",755,13,2,4,"Overall",6.16628552760536,"High"
"426","53033003500",2020,0,"Total",107702,21931,"Census Tract 35, King County, WA","14000US53033003500",913,16,3,4,"Overall",8.47709420437875,"High"
"427","53033003800",2020,0,"Total",125938,23800,"Census Tract 38, King County, WA","14000US53033003800",483,5,2,2,"Overall",3.83522050532802,"High"
"428","53033003900",2020,0,"Total",141786,47077,"Census Tract 39, King County, WA","14000US53033003900",688,11,1,4,"Overall",4.85238316900117,"High"
"429","53033004000",2020,0,"Total",98333,12031,"Census Tract 40, King County, WA","14000US53033004000",733,13,5,4,"Overall",7.45426255682223,"High"
"430","53033004301",2020,0,"Total",82697,40374,"Census Tract 43.01, King County, WA","14000US53033004301",874,12,4,7,"Overall",10.568702613154,"High"
"431","53033004302",2020,0,"Total",38033,7416,"Census Tract 43.02, King County, WA","14000US53033004302",1161,10,2,12,"Overall",30.5261220519023,"Medium"
"432","53033004500",2020,0,"Total",115885,30275,"Census Tract 45, King County, WA","14000US53033004500",735,5,0,8,"Overall",6.34249471458774,"High"
"433","53033004600",2020,0,"Total",136940,24590,"Census Tract 46, King County, WA","14000US53033004600",779,8,1,8,"Overall",5.68862275449102,"High"
"434","53033004800",2020,0,"Total",119946,22520,"Census Tract 48, King County, WA","14000US53033004800",1068,12,1,11,"Overall",8.90400680306138,"High"
"435","53033005000",2020,0,"Total",108022,28613,"Census Tract 50, King County, WA","14000US53033005000",1191,11,5,14,"Overall",11.0255318361075,"High"
"436","53033005100",2020,0,"Total",125372,23405,"Census Tract 51, King County, WA","14000US53033005100",841,5,1,8,"Overall",6.70803688223846,"High"
"437","53033005600",2020,0,"Total",171049,20958,"Census Tract 56, King County, WA","14000US53033005600",1308,35,2,16,"Overall",7.64693158100895,"High"
"438","53033005700",2020,0,"Total",143384,35955,"Census Tract 57, King County, WA","14000US53033005700",1251,36,5,14,"Overall",8.72482285331697,"High"
"439","53033005801",2020,0,"Total",112056,11608,"Census Tract 58.01, King County, WA","14000US53033005801",1406,18,2,12,"Overall",12.5472977796816,"High"
"440","53033006000",2020,0,"Total",97883,15271,"Census Tract 60, King County, WA","14000US53033006000",1485,46,24,21,"Overall",15.1711737482505,"High"
"441","53033006100",2020,0,"Total",123025,13426,"Census Tract 61, King County, WA","14000US53033006100",1324,16,4,12,"Overall",10.7620402357244,"High"
"442","53033006200",2020,0,"Total",217885,44486,"Census Tract 62, King County, WA","14000US53033006200",1212,17,3,5,"Overall",5.56256740941322,"High"
"443","53033006300",2020,0,"Total",130885,35509,"Census Tract 63, King County, WA","14000US53033006300",1136,21,3,12,"Overall",8.67937502387592,"High"
"444","53033006400",2020,0,"Total",162313,40051,"Census Tract 64, King County, WA","14000US53033006400",734,9,1,2,"Overall",4.52212700153407,"High"
"445","53033006500",2020,0,"Total",108160,17183,"Census Tract 65, King County, WA","14000US53033006500",1043,7,2,9,"Overall",9.64312130177515,"High"
"446","53033006600",2020,0,"Total",131196,11351,"Census Tract 66, King County, WA","14000US53033006600",1039,5,0,5,"Overall",7.91944876368182,"High"
"447","53033006800",2020,0,"Total",145375,18652,"Census Tract 68, King County, WA","14000US53033006800",651,19,4,6,"Overall",4.4780739466896,"High"
"448","53033006900",2020,0,"Total",124155,22340,"Census Tract 69, King County, WA","14000US53033006900",922,13,1,10,"Overall",7.42620111956828,"High"
"449","53033007600",2020,0,"Total",96744,22339,"Census Tract 76, King County, WA","14000US53033007600",1022,26,1,14,"Overall",10.563962623005,"High"
"450","53033007700",2020,0,"Total",113500,28827,"Census Tract 77, King County, WA","14000US53033007700",1240,14,4,15,"Overall",10.9251101321586,"High"
"451","53033007800",2020,0,"Total",166611,43072,"Census Tract 78, King County, WA","14000US53033007800",1042,22,6,14,"Overall",6.25408886568114,"High"
"452","53033008002",2020,0,"Total",95391,30519,"Census Tract 80.02, King County, WA","14000US53033008002",949,44,6,29,"Overall",9.94852763887578,"High"
"453","53033008200",2020,0,"Total",108029,20082,"Census Tract 82, King County, WA","14000US53033008200",1241,47,19,20,"Overall",11.4876560923456,"High"
"454","53033008300",2020,0,"Total",70488,12748,"Census Tract 83, King County, WA","14000US53033008300",825,27,7,18,"Overall",11.7041198501873,"High"
"455","53033008500",2020,0,"Total",70246,8337,"Census Tract 85, King County, WA","14000US53033008500",1729,74,18,55,"Overall",24.6135011246192,"High"
"456","53033008600",2020,0,"Total",62810,11019,"Census Tract 86, King County, WA","14000US53033008600",1803,40,3,18,"Overall",28.705620124184,"High"
"457","53033008700",2020,0,"Total",109594,31908,"Census Tract 87, King County, WA","14000US53033008700",1252,29,6,16,"Overall",11.4239830647663,"High"
"458","53033008800",2020,0,"Total",136250,33358,"Census Tract 88, King County, WA","14000US53033008800",936,13,3,8,"Overall",6.8697247706422,"High"
"459","53033008900",2020,0,"Total",109684,14189,"Census Tract 89, King County, WA","14000US53033008900",1651,40,12,22,"Overall",15.0523321541884,"High"
"460","53033009000",2020,0,"Total",57959,16026,"Census Tract 90, King County, WA","14000US53033009000",1327,60,8,46,"Overall",22.8954950913577,"High"
"461","53033009100",2020,0,"Total",33346,13332,"Census Tract 91, King County, WA","14000US53033009100",622,41,9,17,"Overall",18.6529118934805,"Medium"
"462","53033009200",2020,0,"Total",31859,12035,"Census Tract 92, King County, WA","14000US53033009200",1263,132,17,108,"Overall",39.6434288584074,"Medium"
"463","53033009300",2020,0,"Total",91071,16551,"Census Tract 93, King County, WA","14000US53033009300",1179,25,1,19,"Overall",12.9459432750272,"High"
"464","53033009400",2020,0,"Total",77783,18596,"Census Tract 94, King County, WA","14000US53033009400",1872,63,5,16,"Overall",24.0669555044161,"High"
"465","53033009500",2020,0,"Total",128996,24912,"Census Tract 95, King County, WA","14000US53033009500",1698,46,5,28,"Overall",13.1631988588793,"High"
"466","53033009600",2020,0,"Total",142768,36397,"Census Tract 96, King County, WA","14000US53033009600",1434,42,19,17,"Overall",10.0442676229968,"High"
"467","53033009701",2020,0,"Total",125125,34842,"Census Tract 97.01, King County, WA","14000US53033009701",1299,37,7,14,"Overall",10.3816183816184,"High"
"468","53033009702",2020,0,"Total",123496,11524,"Census Tract 97.02, King County, WA","14000US53033009702",1384,33,9,15,"Overall",11.2068407073913,"High"
"469","53033009900",2020,0,"Total",84351,14749,"Census Tract 99, King County, WA","14000US53033009900",1457,24,1,19,"Overall",17.2730613744947,"High"
"470","53033010001",2020,0,"Total",59529,15727,"Census Tract 100.01, King County, WA","14000US53033010001",1282,27,1,18,"Overall",21.5357220850342,"High"
"471","53033010002",2020,0,"Total",78929,15193,"Census Tract 100.02, King County, WA","14000US53033010002",1264,32,4,15,"Overall",16.0143926820307,"High"
"472","53033010200",2020,0,"Total",132682,16814,"Census Tract 102, King County, WA","14000US53033010200",1305,24,6,19,"Overall",9.8355466453626,"High"
"473","53033010401",2020,0,"Total",81756,21480,"Census Tract 104.01, King County, WA","14000US53033010401",1259,40,6,17,"Overall",15.3994813836293,"High"
"474","53033010402",2020,0,"Total",94125,9739,"Census Tract 104.02, King County, WA","14000US53033010402",1447,46,7,13,"Overall",15.3731739707835,"High"
"475","53033010701",2020,0,"Total",88929,23555,"Census Tract 107.01, King County, WA","14000US53033010701",1163,40,4,17,"Overall",13.0778486208099,"High"
"476","53033010702",2020,0,"Total",54646,29394,"Census Tract 107.02, King County, WA","14000US53033010702",1288,58,11,23,"Overall",23.5698861764814,"High"
"477","53033010800",2020,0,"Total",94063,22929,"Census Tract 108, King County, WA","14000US53033010800",1412,33,3,15,"Overall",15.0112158872245,"High"
"478","53033010900",2020,0,"Total",52063,15603,"Census Tract 109, King County, WA","14000US53033010900",505,29,1,7,"Overall",9.69978679676546,"High"
"479","53033011001",2020,0,"Total",36898,19213,"Census Tract 110.01, King County, WA","14000US53033011001",1387,75,11,25,"Overall",37.5901132852729,"Medium"
"480","53033011002",2020,0,"Total",49702,10132,"Census Tract 110.02, King County, WA","14000US53033011002",1331,41,6,19,"Overall",26.7796064544686,"Medium"
"481","53033011101",2020,0,"Total",65746,16674,"Census Tract 111.01, King County, WA","14000US53033011101",1718,67,15,24,"Overall",26.1308672770967,"High"
"482","53033011102",2020,0,"Total",108125,31957,"Census Tract 111.02, King County, WA","14000US53033011102",1333,49,24,24,"Overall",12.328323699422,"High"
"483","53033011200",2020,0,"Total",54412,17854,"Census Tract 112, King County, WA","14000US53033011200",1242,49,8,19,"Overall",22.8258472395795,"High"
"484","53033011300",2020,0,"Total",68672,17132,"Census Tract 113, King County, WA","14000US53033011300",2033,90,21,36,"Overall",29.6044967381174,"High"
"485","53033011401",2020,0,"Total",87938,9525,"Census Tract 114.01, King County, WA","14000US53033011401",1222,36,6,20,"Overall",13.8961541085765,"High"
"486","53033011402",2020,0,"Total",69464,18912,"Census Tract 114.02, King County, WA","14000US53033011402",1468,69,12,21,"Overall",21.1332488771162,"High"
"487","53033011500",2020,0,"Total",98266,14409,"Census Tract 115, King County, WA","14000US53033011500",1174,25,1,10,"Overall",11.9471638206501,"High"
"488","53033011700",2020,0,"Total",80558,5141,"Census Tract 117, King County, WA","14000US53033011700",1724,67,17,23,"Overall",21.4007299088855,"High"
"489","53033012000",2020,0,"Total",109710,17957,"Census Tract 120, King County, WA","14000US53033012000",953,27,4,12,"Overall",8.68653723452739,"High"
"490","53033012100",2020,0,"Total",132708,31240,"Census Tract 121, King County, WA","14000US53033012100",739,22,5,10,"Overall",5.56861681285228,"High"
"491","53033020100",2020,0,"Total",107900,20322,"Census Tract 201, King County, WA","14000US53033020100",873,53,28,12,"Overall",8.09082483781279,"High"
"492","53033020200",2020,0,"Total",70417,30993,"Census Tract 202, King County, WA","14000US53033020200",1298,62,32,20,"Overall",18.4330488376386,"High"
"493","53033020401",2020,0,"Total",88839,7197,"Census Tract 204.01, King County, WA","14000US53033020401",1030,14,7,11,"Overall",11.5940071365054,"High"
"494","53033020402",2020,0,"Total",106250,15296,"Census Tract 204.02, King County, WA","14000US53033020402",1309,39,7,21,"Overall",12.32,"High"
"495","53033020500",2020,0,"Total",94239,22439,"Census Tract 205, King County, WA","14000US53033020500",1985,53,15,24,"Overall",21.0634662931483,"High"
"496","53033020600",2020,0,"Total",106066,15555,"Census Tract 206, King County, WA","14000US53033020600",973,25,3,13,"Overall",9.17353346029831,"High"
"497","53033020700",2020,0,"Total",81331,13352,"Census Tract 207, King County, WA","14000US53033020700",1089,38,3,21,"Overall",13.3897283938474,"High"
"498","53033020800",2020,0,"Total",120000,15801,"Census Tract 208, King County, WA","14000US53033020800",1063,25,2,10,"Overall",8.85833333333333,"High"
"499","53033020900",2020,0,"Total",108533,27062,"Census Tract 209, King County, WA","14000US53033020900",979,31,7,12,"Overall",9.02029797388813,"High"
"500","53033021000",2020,0,"Total",101948,14112,"Census Tract 210, King County, WA","14000US53033021000",1668,58,17,22,"Overall",16.3612822223094,"High"
"501","53033021100",2020,0,"Total",98806,15390,"Census Tract 211, King County, WA","14000US53033021100",1649,56,29,24,"Overall",16.6892698823958,"High"
"502","53033021300",2020,0,"Total",92273,16392,"Census Tract 213, King County, WA","14000US53033021300",965,39,10,12,"Overall",10.4580971681857,"High"
"503","53033021400",2020,0,"Total",144676,12010,"Census Tract 214, King County, WA","14000US53033021400",858,15,2,12,"Overall",5.9304929635876,"High"
"504","53033021500",2020,0,"Total",152852,18084,"Census Tract 215, King County, WA","14000US53033021500",899,22,7,4,"Overall",5.88150629366969,"High"
"505","53033021600",2020,0,"Total",107950,30426,"Census Tract 216, King County, WA","14000US53033021600",1002,41,7,16,"Overall",9.2820750347383,"High"
"506","53033021802",2020,0,"Total",110341,33783,"Census Tract 218.02, King County, WA","14000US53033021802",1303,37,6,25,"Overall",11.8088471193845,"High"
"507","53033021803",2020,0,"Total",103871,15227,"Census Tract 218.03, King County, WA","14000US53033021803",1247,49,9,30,"Overall",12.0052757747591,"High"
"508","53033021804",2020,0,"Total",79223,19473,"Census Tract 218.04, King County, WA","14000US53033021804",1359,38,6,10,"Overall",17.1541092864446,"High"
"509","53033021903",2020,0,"Total",94071,22437,"Census Tract 219.03, King County, WA","14000US53033021903",1545,68,15,36,"Overall",16.4237650285423,"High"
"510","53033021904",2020,0,"Total",111667,18716,"Census Tract 219.04, King County, WA","14000US53033021904",1144,42,3,12,"Overall",10.244745538073,"High"
"511","53033021905",2020,0,"Total",101911,12396,"Census Tract 219.05, King County, WA","14000US53033021905",1050,50,10,21,"Overall",10.3031076135059,"High"
"512","53033021906",2020,0,"Total",113800,8836,"Census Tract 219.06, King County, WA","14000US53033021906",860,24,5,8,"Overall",7.55711775043937,"High"
"513","53033022001",2020,0,"Total",111979,25320,"Census Tract 220.01, King County, WA","14000US53033022001",1083,86,14,35,"Overall",9.67145625519071,"High"
"514","53033022003",2020,0,"Total",114912,9551,"Census Tract 220.03, King County, WA","14000US53033022003",1011,37,6,15,"Overall",8.79803675856307,"High"
"515","53033022005",2020,0,"Total",88361,9278,"Census Tract 220.05, King County, WA","14000US53033022005",1169,41,10,20,"Overall",13.2298185851224,"High"
"516","53033022006",2020,0,"Total",109719,31141,"Census Tract 220.06, King County, WA","14000US53033022006",1055,97,59,19,"Overall",9.61547225184335,"High"
"517","53033022101",2020,0,"Total",145750,22534,"Census Tract 221.01, King County, WA","14000US53033022101",941,39,4,16,"Overall",6.45626072041166,"High"
"518","53033022102",2020,0,"Total",137570,9527,"Census Tract 221.02, King County, WA","14000US53033022102",1289,35,6,23,"Overall",9.36977538707567,"High"
"519","53033022201",2020,0,"Total",111250,27802,"Census Tract 222.01, King County, WA","14000US53033022201",785,26,2,16,"Overall",7.0561797752809,"High"
"520","53033022203",2020,0,"Total",138798,26809,"Census Tract 222.03, King County, WA","14000US53033022203",1028,25,3,12,"Overall",7.40644677877203,"High"
"521","53033022300",2020,0,"Total",152798,11622,"Census Tract 223, King County, WA","14000US53033022300",475,10,3,6,"Overall",3.10867943297687,"High"
"522","53033022603",2020,0,"Total",130545,15063,"Census Tract 226.03, King County, WA","14000US53033022603",1334,37,9,20,"Overall",10.2186985330729,"High"
"523","53033022604",2020,0,"Total",139291,22527,"Census Tract 226.04, King County, WA","14000US53033022604",1025,26,7,9,"Overall",7.35869510592931,"High"
"524","53033022605",2020,0,"Total",107566,13476,"Census Tract 226.05, King County, WA","14000US53033022605",1128,32,5,10,"Overall",10.4865849803841,"High"
"525","53033022606",2020,0,"Total",114911,27639,"Census Tract 226.06, King County, WA","14000US53033022606",1105,42,13,26,"Overall",9.61613770657291,"High"
"526","53033022701",2020,0,"Total",150361,16690,"Census Tract 227.01, King County, WA","14000US53033022701",551,19,3,9,"Overall",3.6645140694728,"High"
"527","53033022702",2020,0,"Total",149643,40875,"Census Tract 227.02, King County, WA","14000US53033022702",786,21,1,12,"Overall",5.25250095226639,"High"
"528","53033022703",2020,0,"Total",136591,45143,"Census Tract 227.03, King County, WA","14000US53033022703",615,29,1,13,"Overall",4.50249284359877,"High"
"529","53033022802",2020,0,"Total",145353,19941,"Census Tract 228.02, King County, WA","14000US53033022802",978,22,1,13,"Overall",6.72844729726941,"High"
"530","53033022803",2020,0,"Total",137857,32522,"Census Tract 228.03, King County, WA","14000US53033022803",1428,26,9,18,"Overall",10.358559957057,"High"
"531","53033022901",2020,0,"Total",150147,26610,"Census Tract 229.01, King County, WA","14000US53033022901",649,27,8,14,"Overall",4.32243068459576,"High"
"532","53033022902",2020,0,"Total",153958,26489,"Census Tract 229.02, King County, WA","14000US53033022902",1432,30,10,9,"Overall",9.30123799997402,"High"
"533","53033023000",2020,0,"Total",147222,13282,"Census Tract 230, King County, WA","14000US53033023000",1365,26,6,15,"Overall",9.27171210824469,"High"
"534","53033023100",2020,0,"Total",151250,15323,"Census Tract 231, King County, WA","14000US53033023100",915,31,5,11,"Overall",6.0495867768595,"High"
"535","53033023201",2020,0,"Total",97775,9211,"Census Tract 232.01, King County, WA","14000US53033023201",1569,52,12,31,"Overall",16.047046791102,"High"
"536","53033023202",2020,0,"Total",70599,10989,"Census Tract 232.02, King County, WA","14000US53033023202",1235,79,17,13,"Overall",17.4931656255754,"High"
"537","53033023300",2020,0,"Total",101359,16073,"Census Tract 233, King County, WA","14000US53033023300",1802,59,12,23,"Overall",17.7783916573763,"High"
"538","53033023401",2020,0,"Total",116579,25722,"Census Tract 234.01, King County, WA","14000US53033023401",1788,44,15,11,"Overall",15.3372391253999,"High"
"539","53033023403",2020,0,"Total",142717,13105,"Census Tract 234.03, King County, WA","14000US53033023403",961,12,5,10,"Overall",6.73360566715948,"High"
"540","53033023404",2020,0,"Total",114353,9714,"Census Tract 234.04, King County, WA","14000US53033023404",760,13,4,7,"Overall",6.64608711621033,"High"
"541","53033023500",2020,0,"Total",142639,12793,"Census Tract 235, King County, WA","14000US53033023500",964,21,4,8,"Overall",6.75831995457063,"High"
"542","53033023601",2020,0,"Total",125063,26987,"Census Tract 236.01, King County, WA","14000US53033023601",1029,30,2,19,"Overall",8.22785316200635,"High"
"543","53033023603",2020,0,"Total",123032,13234,"Census Tract 236.03, King County, WA","14000US53033023603",1409,24,0,15,"Overall",11.4523050913583,"High"
"544","53033023604",2020,0,"Total",92768,19685,"Census Tract 236.04, King County, WA","14000US53033023604",1534,41,4,22,"Overall",16.5358744394619,"High"
"545","53033023801",2020,0,"Total",107578,18234,"Census Tract 238.01, King County, WA","14000US53033023801",712,24,6,5,"Overall",6.61845358716466,"High"
"547","53033024200",2020,0,"Total",185163,40270,"Census Tract 242, King County, WA","14000US53033024200",554,8,1,3,"Overall",2.99195843662071,"High"
"548","53033024400",2020,0,"Total",108750,24895,"Census Tract 244, King County, WA","14000US53033024400",653,20,4,13,"Overall",6.00459770114943,"High"
"549","53033024500",2020,0,"Total",211395,33897,"Census Tract 245, King County, WA","14000US53033024500",1080,26,7,16,"Overall",5.10891932164905,"High"
"550","53033024601",2020,0,"Total",245278,24643,"Census Tract 246.01, King County, WA","14000US53033024601",902,18,6,8,"Overall",3.67745986187102,"High"
"552","53033024701",2020,0,"Total",94866,33022,"Census Tract 247.01, King County, WA","14000US53033024701",936,15,2,9,"Overall",9.8665486054013,"High"
"553","53033024800",2020,0,"Total",104375,19755,"Census Tract 248, King County, WA","14000US53033024800",1487,38,8,25,"Overall",14.2467065868263,"High"
"554","53033024901",2020,0,"Total",167446,22757,"Census Tract 249.01, King County, WA","14000US53033024901",1143,21,6,11,"Overall",6.82608124410258,"High"
"555","53033024902",2020,0,"Total",169291,22955,"Census Tract 249.02, King County, WA","14000US53033024902",899,18,2,5,"Overall",5.31038271378868,"High"
"556","53033025001",2020,0,"Total",162826,50607,"Census Tract 250.01, King County, WA","14000US53033025001",1143,36,9,12,"Overall",7.01976342844509,"High"
"557","53033025005",2020,0,"Total",142969,32492,"Census Tract 250.05, King County, WA","14000US53033025005",1141,29,1,15,"Overall",7.98075107191069,"High"
"558","53033025006",2020,0,"Total",153566,18218,"Census Tract 250.06, King County, WA","14000US53033025006",1305,39,8,17,"Overall",8.49797481213289,"High"
"559","53033025101",2020,0,"Total",87227,11572,"Census Tract 251.01, King County, WA","14000US53033025101",1482,29,5,20,"Overall",16.9901521317941,"High"
"560","53033025302",2020,0,"Total",44940,11069,"Census Tract 253.02, King County, WA","14000US53033025302",1283,65,20,28,"Overall",28.5491766800178,"Medium"
"561","53033025500",2020,0,"Total",70706,7439,"Census Tract 255, King County, WA","14000US53033025500",1496,48,9,26,"Overall",21.1580346788108,"High"
"562","53033025601",2020,0,"Total",70618,9470,"Census Tract 256.01, King County, WA","14000US53033025601",1635,45,2,20,"Overall",23.1527372624543,"High"
"563","53033025602",2020,0,"Total",131509,33181,"Census Tract 256.02, King County, WA","14000US53033025602",1607,31,7,20,"Overall",12.2196959903885,"High"
"564","53033025702",2020,0,"Total",100347,10534,"Census Tract 257.02, King County, WA","14000US53033025702",1018,30,5,10,"Overall",10.1447975524929,"High"
"565","53033025803",2020,0,"Total",69916,7107,"Census Tract 258.03, King County, WA","14000US53033025803",1697,64,11,23,"Overall",24.2719835230848,"High"
"566","53033025804",2020,0,"Total",80101,19133,"Census Tract 258.04, King County, WA","14000US53033025804",1227,44,10,13,"Overall",15.3181608219623,"High"
"567","53033025805",2020,0,"Total",70575,3082,"Census Tract 258.05, King County, WA","14000US53033025805",1450,56,10,17,"Overall",20.5455189514701,"High"
"568","53033025806",2020,0,"Total",91406,15107,"Census Tract 258.06, King County, WA","14000US53033025806",1796,52,17,23,"Overall",19.6486007483097,"High"
"569","53033026001",2020,0,"Total",103818,20635,"Census Tract 260.01, King County, WA","14000US53033026001",1563,46,7,10,"Overall",15.0551927411432,"High"
